Latitude,Longitude,Total Segment Length (km),Average Modal Freeboard (m),Average Pressure Ridge (m),Ridge Fraction (%),Surface Roughness (m),File,Thickness (m),Source File
-70.62196713990801,-37.50948740328823,24.0,0.21,0.9653080105781556,0.0287352479062974,0.1161455661058425,processed_ATL10-02_20240120084253_04972201_006_01.h5,0.83,Combined_25km_jan24_gt3r.csv
-76.9220350053751,-34.07513412147401,27.0,0.27,1.120503544807434,22.91460070345137,0.3473991453647613,processed_ATL10-02_20240120211713_05052201_006_01.h5,1.04,Combined_25km_jan24_gt3r.csv
-76.68365449821313,-34.25458323035031,27.0,0.22,0.97363543510437,1.735970890149474,0.1775937676429748,processed_ATL10-02_20240120211713_05052201_006_01.h5,0.86,Combined_25km_jan24_gt3r.csv
-76.45842732138554,-34.41892951199081,24.0,0.13,0.7808887759844462,1.400791457854211,0.154104471206665,processed_ATL10-02_20240120211713_05052201_006_01.h5,0.54,Combined_25km_jan24_gt3r.csv
-76.24635976362791,-34.569140099335186,24.0,0.12,0.8673557937145233,3.010932926554233,0.1670258343219757,processed_ATL10-02_20240120211713_05052201_006_01.h5,0.5,Combined_25km_jan24_gt3r.csv
-76.0209404693173,-34.72414620806952,27.0,0.2,1.0152542458640204,12.1700257062912,0.2918127179145813,processed_ATL10-02_20240120211713_05052201_006_01.h5,0.79,Combined_25km_jan24_gt3r.csv
-75.79547987884018,-34.87472805028105,24.0,0.26,1.0262682437896729,14.440139889484271,0.2673411965370178,processed_ATL10-02_20240120211713_05052201_006_01.h5,1.01,Combined_25km_jan24_gt3r.csv
-75.56991492842785,-35.02100295448401,27.0,0.11,0.8739544525742531,5.11869705385632,0.2054524272680282,processed_ATL10-02_20240120211713_05052201_006_01.h5,0.46,Combined_25km_jan24_gt3r.csv
-75.34427781253457,-35.16342277419365,24.0,0.17,0.8468923211097718,1.958175585605204,0.1537761092185974,processed_ATL10-02_20240120211713_05052201_006_01.h5,0.68,Combined_25km_jan24_gt3r.csv
-75.11901128561902,-35.301815616918745,27.0,0.2,0.7010898987452189,1.3347096379018493,0.1429666727781295,processed_ATL10-02_20240120211713_05052201_006_01.h5,0.79,Combined_25km_jan24_gt3r.csv
-74.80159503258902,-35.49098334069292,3.0,0.06,1.0610699653625488,8.760668337345123,0.2567552626132965,processed_ATL10-02_20240120211713_05052201_006_01.h5,0.28,Combined_25km_jan24_gt3r.csv
-74.7022157474834,-35.54861603221598,15.0,0.13,0.811228334903717,2.681791186332702,0.1320795267820358,processed_ATL10-02_20240120211713_05052201_006_01.h5,0.54,Combined_25km_jan24_gt3r.csv
-74.43228536645393,-35.70253199269678,3.0,0.32,,0.0,0.0974744781851768,processed_ATL10-02_20240120211713_05052201_006_01.h5,1.23,Combined_25km_jan24_gt3r.csv
-72.83157926834853,-36.528116185506754,21.0,0.32,1.1037910665784565,13.754454361540931,0.2893902659416199,processed_ATL10-02_20240120211713_05052201_006_01.h5,1.23,Combined_25km_jan24_gt3r.csv
-76.9220350053751,-34.07513412147401,27.0,0.27,1.120503544807434,22.91460070345137,0.3473991453647613,processed_ATL10-02_20240120211713_05052201_006_01.h5,1.04,Combined_25km_jan24_gt3r.csv
-76.68365449821313,-34.25458323035031,27.0,0.22,0.97363543510437,1.735970890149474,0.1775937676429748,processed_ATL10-02_20240120211713_05052201_006_01.h5,0.86,Combined_25km_jan24_gt3r.csv
-76.45842732138554,-34.41892951199081,24.0,0.13,0.7808887759844462,1.400791457854211,0.154104471206665,processed_ATL10-02_20240120211713_05052201_006_01.h5,0.54,Combined_25km_jan24_gt3r.csv
-76.24635976362791,-34.569140099335186,24.0,0.12,0.8673557937145233,3.010932926554233,0.1670258343219757,processed_ATL10-02_20240120211713_05052201_006_01.h5,0.5,Combined_25km_jan24_gt3r.csv
-76.0209404693173,-34.72414620806952,27.0,0.2,1.0152542458640204,12.1700257062912,0.2918127179145813,processed_ATL10-02_20240120211713_05052201_006_01.h5,0.79,Combined_25km_jan24_gt3r.csv
-75.79547987884018,-34.87472805028105,24.0,0.26,1.0262682437896729,14.440139889484271,0.2673411965370178,processed_ATL10-02_20240120211713_05052201_006_01.h5,1.01,Combined_25km_jan24_gt3r.csv
-75.56991492842785,-35.02100295448401,27.0,0.11,0.8739544525742531,5.11869705385632,0.2054524272680282,processed_ATL10-02_20240120211713_05052201_006_01.h5,0.46,Combined_25km_jan24_gt3r.csv
-75.34427781253457,-35.16342277419365,24.0,0.17,0.8468923211097718,1.958175585605204,0.1537761092185974,processed_ATL10-02_20240120211713_05052201_006_01.h5,0.68,Combined_25km_jan24_gt3r.csv
-75.11901128561902,-35.301815616918745,27.0,0.2,0.7010898987452189,1.3347096379018493,0.1429666727781295,processed_ATL10-02_20240120211713_05052201_006_01.h5,0.79,Combined_25km_jan24_gt3r.csv
-74.80159503258902,-35.49098334069292,3.0,0.06,1.0610699653625488,8.760668337345123,0.2567552626132965,processed_ATL10-02_20240120211713_05052201_006_01.h5,0.28,Combined_25km_jan24_gt3r.csv
-74.7022157474834,-35.54861603221598,15.0,0.13,0.811228334903717,2.681791186332702,0.1320795267820358,processed_ATL10-02_20240120211713_05052201_006_01.h5,0.54,Combined_25km_jan24_gt3r.csv
-74.43228536645393,-35.70253199269678,3.0,0.32,,0.0,0.0974744781851768,processed_ATL10-02_20240120211713_05052201_006_01.h5,1.23,Combined_25km_jan24_gt3r.csv
-72.83157926834853,-36.528116185506754,21.0,0.32,1.1037910665784565,13.754454361540931,0.2893902659416199,processed_ATL10-02_20240120211713_05052201_006_01.h5,1.23,Combined_25km_jan24_gt3r.csv
-76.76284748186654,-35.07994543080635,12.0,0.11,0.7598867118358612,3.577780397608876,0.1796404123306274,processed_ATL10-02_20240121081714_05122201_006_01.h5,0.46,Combined_25km_jan24_gt3r.csv
-74.67730754576208,-33.711678377364294,15.0,0.21,0.72496297955513,0.2645460329949856,0.118459865450859,processed_ATL10-02_20240121081714_05122201_006_01.h5,0.83,Combined_25km_jan24_gt3r.csv
-74.50211227955965,-33.61140115161613,12.0,0.23,,0.0,0.0687645375728607,processed_ATL10-02_20240121081714_05122201_006_01.h5,0.9,Combined_25km_jan24_gt3r.csv
-76.76284748186654,-35.07994543080635,12.0,0.11,0.7598867118358612,3.577780397608876,0.1796404123306274,processed_ATL10-02_20240121081714_05122201_006_01.h5,0.46,Combined_25km_jan24_gt3r.csv
-74.67730754576208,-33.711678377364294,15.0,0.21,0.72496297955513,0.2645460329949856,0.118459865450859,processed_ATL10-02_20240121081714_05122201_006_01.h5,0.83,Combined_25km_jan24_gt3r.csv
-74.50211227955965,-33.61140115161613,12.0,0.23,,0.0,0.0687645375728607,processed_ATL10-02_20240121081714_05122201_006_01.h5,0.9,Combined_25km_jan24_gt3r.csv
-75.62663645650332,-29.273328875489288,27.0,0.1,0.8405033264841352,3.7306590497286782,0.1990818083286285,processed_ATL10-02_20240121205134_05202201_006_01.h5,0.43,Combined_25km_jan24_gt3r.csv
-75.40092729105069,-29.416725513243332,24.0,0.16,0.9611051455140114,7.459858106449246,0.2620052099227905,processed_ATL10-02_20240121205134_05202201_006_01.h5,0.65,Combined_25km_jan24_gt3r.csv
-75.17523388843614,-29.556166357839167,27.0,0.17,0.9221145245763992,7.834083462754886,0.2504070997238159,processed_ATL10-02_20240121205134_05202201_006_01.h5,0.68,Combined_25km_jan24_gt3r.csv
-74.94946948891001,-29.692210809513615,24.0,0.1,0.8258081153035164,2.9544989578425884,0.1916042268276214,processed_ATL10-02_20240121205134_05202201_006_01.h5,0.43,Combined_25km_jan24_gt3r.csv
-74.72365472793447,-29.82496917281239,27.0,0.06,0.8047172758314345,5.894814369579156,0.2048537135124206,processed_ATL10-02_20240121205134_05202201_006_01.h5,0.28,Combined_25km_jan24_gt3r.csv
-74.48527886189056,-29.96173292332332,27.0,0.16,0.8298822522163392,1.3061602030777268,0.1417319625616073,processed_ATL10-02_20240121205134_05202201_006_01.h5,0.65,Combined_25km_jan24_gt3r.csv
-74.36653794069119,-30.028650324861918,3.0,0.26,,0.0,0.099366508424282,processed_ATL10-02_20240121205134_05202201_006_01.h5,1.01,Combined_25km_jan24_gt3r.csv
-74.03319929648187,-30.21137611807975,21.0,0.08,0.737328032652537,1.900670105325324,0.1544223576784134,processed_ATL10-02_20240121205134_05202201_006_01.h5,0.36,Combined_25km_jan24_gt3r.csv
-73.81981439811392,-30.32473573712098,27.0,0.05,0.805004894733429,12.045211396697496,0.2117536216974258,processed_ATL10-02_20240121205134_05202201_006_01.h5,0.25,Combined_25km_jan24_gt3r.csv
-73.59368771936178,-30.44199947818097,24.0,0.2,0.982364185154438,19.13549158489332,0.3073391616344452,processed_ATL10-02_20240121205134_05202201_006_01.h5,0.79,Combined_25km_jan24_gt3r.csv
-73.3674939984537,-30.556368482963485,27.0,0.31,1.0662165731191635,18.924244317329592,0.3255838751792907,processed_ATL10-02_20240121205134_05202201_006_01.h5,1.19,Combined_25km_jan24_gt3r.csv
-73.14127171575586,-30.668140642102603,24.0,0.15,1.1345474421977997,41.27593021839857,0.4340565204620361,processed_ATL10-02_20240121205134_05202201_006_01.h5,0.61,Combined_25km_jan24_gt3r.csv
-72.91499834287319,-30.777309868269462,27.0,0.11,0.9102790223227608,26.52603725178374,0.3267334997653961,processed_ATL10-02_20240121205134_05202201_006_01.h5,0.46,Combined_25km_jan24_gt3r.csv
-72.68870597505659,-30.884308825807096,24.0,0.11,0.8447054401040077,9.734684112481771,0.2330323755741119,processed_ATL10-02_20240121205134_05202201_006_01.h5,0.46,Combined_25km_jan24_gt3r.csv
-72.4623272715584,-30.989182297248654,27.0,0.14,0.8822059258818626,8.065291214734316,0.2320797741413116,processed_ATL10-02_20240121205134_05202201_006_01.h5,0.57,Combined_25km_jan24_gt3r.csv
-72.23849584963799,-31.090888522108468,24.0,0.13,0.7542823910713196,3.790184343233705,0.1726655066013336,processed_ATL10-02_20240121205134_05202201_006_01.h5,0.54,Combined_25km_jan24_gt3r.csv
-75.62663645650332,-29.273328875489288,27.0,0.1,0.8405033264841352,3.7306590497286782,0.1990818083286285,processed_ATL10-02_20240121205134_05202201_006_01.h5,0.43,Combined_25km_jan24_gt3r.csv
-75.40092729105069,-29.416725513243332,24.0,0.16,0.9611051455140114,7.459858106449246,0.2620052099227905,processed_ATL10-02_20240121205134_05202201_006_01.h5,0.65,Combined_25km_jan24_gt3r.csv
-75.17523388843614,-29.556166357839167,27.0,0.17,0.9221145245763992,7.834083462754886,0.2504070997238159,processed_ATL10-02_20240121205134_05202201_006_01.h5,0.68,Combined_25km_jan24_gt3r.csv
-74.94946948891001,-29.692210809513615,24.0,0.1,0.8258081153035164,2.9544989578425884,0.1916042268276214,processed_ATL10-02_20240121205134_05202201_006_01.h5,0.43,Combined_25km_jan24_gt3r.csv
-74.72365472793447,-29.82496917281239,27.0,0.06,0.8047172758314345,5.894814369579156,0.2048537135124206,processed_ATL10-02_20240121205134_05202201_006_01.h5,0.28,Combined_25km_jan24_gt3r.csv
-74.48527886189056,-29.96173292332332,27.0,0.16,0.8298822522163392,1.3061602030777268,0.1417319625616073,processed_ATL10-02_20240121205134_05202201_006_01.h5,0.65,Combined_25km_jan24_gt3r.csv
-74.36653794069119,-30.028650324861918,3.0,0.26,,0.0,0.099366508424282,processed_ATL10-02_20240121205134_05202201_006_01.h5,1.01,Combined_25km_jan24_gt3r.csv
-74.03319929648187,-30.21137611807975,21.0,0.08,0.737328032652537,1.900670105325324,0.1544223576784134,processed_ATL10-02_20240121205134_05202201_006_01.h5,0.36,Combined_25km_jan24_gt3r.csv
-73.81981439811392,-30.32473573712098,27.0,0.05,0.805004894733429,12.045211396697496,0.2117536216974258,processed_ATL10-02_20240121205134_05202201_006_01.h5,0.25,Combined_25km_jan24_gt3r.csv
-73.59368771936178,-30.44199947818097,24.0,0.2,0.982364185154438,19.13549158489332,0.3073391616344452,processed_ATL10-02_20240121205134_05202201_006_01.h5,0.79,Combined_25km_jan24_gt3r.csv
-73.3674939984537,-30.556368482963485,27.0,0.31,1.0662165731191635,18.924244317329592,0.3255838751792907,processed_ATL10-02_20240121205134_05202201_006_01.h5,1.19,Combined_25km_jan24_gt3r.csv
-73.14127171575586,-30.668140642102603,24.0,0.15,1.1345474421977997,41.27593021839857,0.4340565204620361,processed_ATL10-02_20240121205134_05202201_006_01.h5,0.61,Combined_25km_jan24_gt3r.csv
-72.91499834287319,-30.777309868269462,27.0,0.11,0.9102790223227608,26.52603725178374,0.3267334997653961,processed_ATL10-02_20240121205134_05202201_006_01.h5,0.46,Combined_25km_jan24_gt3r.csv
-72.68870597505659,-30.884308825807096,24.0,0.11,0.8447054401040077,9.734684112481771,0.2330323755741119,processed_ATL10-02_20240121205134_05202201_006_01.h5,0.46,Combined_25km_jan24_gt3r.csv
-72.4623272715584,-30.989182297248654,27.0,0.14,0.8822059258818626,8.065291214734316,0.2320797741413116,processed_ATL10-02_20240121205134_05202201_006_01.h5,0.57,Combined_25km_jan24_gt3r.csv
-72.23849584963799,-31.090888522108468,24.0,0.13,0.7542823910713196,3.790184343233705,0.1726655066013336,processed_ATL10-02_20240121205134_05202201_006_01.h5,0.54,Combined_25km_jan24_gt3r.csv
-75.46418296779993,-28.476953692403168,27.0,0.21,0.9476293921470642,6.11569309193227,0.2360276877880096,processed_ATL10-02_20240122075136_05272201_006_01.h5,0.83,Combined_25km_jan24_gt3r.csv
-75.23853436170451,-28.336062073862408,24.0,0.17,0.9205759689211844,7.4160399090033025,0.2382178604602813,processed_ATL10-02_20240122075136_05272201_006_01.h5,0.68,Combined_25km_jan24_gt3r.csv
-75.0127794145688,-28.198974196517955,27.0,0.11,0.8810678571462631,7.761889240807957,0.206773579120636,processed_ATL10-02_20240122075136_05272201_006_01.h5,0.46,Combined_25km_jan24_gt3r.csv
-74.78700857206746,-28.06540068571691,24.0,0.2,0.9669412970542908,10.746679571457207,0.2561077177524566,processed_ATL10-02_20240122075136_05272201_006_01.h5,0.79,Combined_25km_jan24_gt3r.csv
-74.5611540397975,-27.93523749858726,27.0,0.07,0.8221950381994247,3.868345041862793,0.1687350422143936,processed_ATL10-02_20240122075136_05272201_006_01.h5,0.32,Combined_25km_jan24_gt3r.csv
-74.33525615443621,-27.808226441547333,24.0,0.1,0.8865678757429123,9.899549512192609,0.2605589032173157,processed_ATL10-02_20240122075136_05272201_006_01.h5,0.43,Combined_25km_jan24_gt3r.csv
-74.10922461867989,-27.684318167449856,27.0,0.07,0.9077866011195712,18.512597121298317,0.3210715353488922,processed_ATL10-02_20240122075136_05272201_006_01.h5,0.32,Combined_25km_jan24_gt3r.csv
-73.88309447014048,-27.563337517571004,24.0,0.06,0.8267644147078196,8.014652773272246,0.2178278416395187,processed_ATL10-02_20240122075136_05272201_006_01.h5,0.28,Combined_25km_jan24_gt3r.csv
-73.70721217167514,-27.471212130181247,12.0,0.02,,0.0,0.0465112775564193,processed_ATL10-02_20240122075136_05272201_006_01.h5,0.14,Combined_25km_jan24_gt3r.csv
-73.37414200294492,-27.301390485107905,12.0,0.1,0.7920032739639282,1.3806378468871117,0.06731978058815,processed_ATL10-02_20240122075136_05272201_006_01.h5,0.43,Combined_25km_jan24_gt3r.csv
-73.21805504086115,-27.223865961680115,24.0,0.03,0.7795147776603699,4.023238841909915,0.130271703004837,processed_ATL10-02_20240122075136_05272201_006_01.h5,0.18,Combined_25km_jan24_gt3r.csv
-72.97812312378723,-27.106934223951217,24.0,0.04,0.7559387311339378,7.466281310189515,0.1945961117744445,processed_ATL10-02_20240122075136_05272201_006_01.h5,0.21,Combined_25km_jan24_gt3r.csv
-72.75220578537352,-26.999405827687788,27.0,0.05,0.7984260453118218,7.899354858737853,0.2012275159358978,processed_ATL10-02_20240122075136_05272201_006_01.h5,0.25,Combined_25km_jan24_gt3r.csv
-72.52584186638981,-26.893917761689,24.0,0.2,0.9484629460743496,4.404834727756679,0.2102490663528442,processed_ATL10-02_20240122075136_05272201_006_01.h5,0.79,Combined_25km_jan24_gt3r.csv
-72.29947401314622,-26.790702912579853,27.0,0.12,0.8192143812775612,3.706838335427973,0.2052105963230133,processed_ATL10-02_20240122075136_05272201_006_01.h5,0.5,Combined_25km_jan24_gt3r.csv
-72.07305210009584,-26.689596849297345,24.0,0.17,0.8889216950961522,11.158704990521072,0.2614237368106842,processed_ATL10-02_20240122075136_05272201_006_01.h5,0.68,Combined_25km_jan24_gt3r.csv
-75.46418296779993,-28.476953692403168,27.0,0.21,0.9476293921470642,6.11569309193227,0.2360276877880096,processed_ATL10-02_20240122075136_05272201_006_01.h5,0.83,Combined_25km_jan24_gt3r.csv
-75.23853436170451,-28.336062073862408,24.0,0.17,0.9205759689211844,7.4160399090033025,0.2382178604602813,processed_ATL10-02_20240122075136_05272201_006_01.h5,0.68,Combined_25km_jan24_gt3r.csv
-75.0127794145688,-28.198974196517955,27.0,0.11,0.8810678571462631,7.761889240807957,0.206773579120636,processed_ATL10-02_20240122075136_05272201_006_01.h5,0.46,Combined_25km_jan24_gt3r.csv
-74.78700857206746,-28.06540068571691,24.0,0.2,0.9669412970542908,10.746679571457207,0.2561077177524566,processed_ATL10-02_20240122075136_05272201_006_01.h5,0.79,Combined_25km_jan24_gt3r.csv
-74.5611540397975,-27.93523749858726,27.0,0.07,0.8221950381994247,3.868345041862793,0.1687350422143936,processed_ATL10-02_20240122075136_05272201_006_01.h5,0.32,Combined_25km_jan24_gt3r.csv
-74.33525615443621,-27.808226441547333,24.0,0.1,0.8865678757429123,9.899549512192609,0.2605589032173157,processed_ATL10-02_20240122075136_05272201_006_01.h5,0.43,Combined_25km_jan24_gt3r.csv
-74.10922461867989,-27.684318167449856,27.0,0.07,0.9077866011195712,18.512597121298317,0.3210715353488922,processed_ATL10-02_20240122075136_05272201_006_01.h5,0.32,Combined_25km_jan24_gt3r.csv
-73.88309447014048,-27.563337517571004,24.0,0.06,0.8267644147078196,8.014652773272246,0.2178278416395187,processed_ATL10-02_20240122075136_05272201_006_01.h5,0.28,Combined_25km_jan24_gt3r.csv
-73.70721217167514,-27.471212130181247,12.0,0.02,,0.0,0.0465112775564193,processed_ATL10-02_20240122075136_05272201_006_01.h5,0.14,Combined_25km_jan24_gt3r.csv
-73.37414200294492,-27.301390485107905,12.0,0.1,0.7920032739639282,1.3806378468871117,0.06731978058815,processed_ATL10-02_20240122075136_05272201_006_01.h5,0.43,Combined_25km_jan24_gt3r.csv
-73.21805504086115,-27.223865961680115,24.0,0.03,0.7795147776603699,4.023238841909915,0.130271703004837,processed_ATL10-02_20240122075136_05272201_006_01.h5,0.18,Combined_25km_jan24_gt3r.csv
-72.97812312378723,-27.106934223951217,24.0,0.04,0.7559387311339378,7.466281310189515,0.1945961117744445,processed_ATL10-02_20240122075136_05272201_006_01.h5,0.21,Combined_25km_jan24_gt3r.csv
-72.75220578537352,-26.999405827687788,27.0,0.05,0.7984260453118218,7.899354858737853,0.2012275159358978,processed_ATL10-02_20240122075136_05272201_006_01.h5,0.25,Combined_25km_jan24_gt3r.csv
-72.52584186638981,-26.893917761689,24.0,0.2,0.9484629460743496,4.404834727756679,0.2102490663528442,processed_ATL10-02_20240122075136_05272201_006_01.h5,0.79,Combined_25km_jan24_gt3r.csv
-72.29947401314622,-26.790702912579853,27.0,0.12,0.8192143812775612,3.706838335427973,0.2052105963230133,processed_ATL10-02_20240122075136_05272201_006_01.h5,0.5,Combined_25km_jan24_gt3r.csv
-72.07305210009584,-26.689596849297345,24.0,0.17,0.8889216950961522,11.158704990521072,0.2614237368106842,processed_ATL10-02_20240122075136_05272201_006_01.h5,0.68,Combined_25km_jan24_gt3r.csv
-73.37573482653015,-24.840937177743434,15.0,0.09,,0.0,0.025514518842101,processed_ATL10-02_20240122202555_05352201_006_01.h5,0.39,Combined_25km_jan24_gt3r.csv
-73.133201872985,-24.9608667912156,24.0,0.06,0.7567040324211121,0.2848254051059484,0.0643588006496429,processed_ATL10-02_20240122202555_05352201_006_01.h5,0.28,Combined_25km_jan24_gt3r.csv
-72.9492488739547,-25.04997944101253,18.0,0.07,0.7320782542228699,0.1992493712653716,0.0909210443496704,processed_ATL10-02_20240122202555_05352201_006_01.h5,0.32,Combined_25km_jan24_gt3r.csv
-72.7615109156091,-25.13930133660328,9.0,0.16,0.882173478603363,14.548067996899286,0.2642911970615387,processed_ATL10-02_20240122202555_05352201_006_01.h5,0.65,Combined_25km_jan24_gt3r.csv
-72.43546982282646,-25.29055649701849,9.0,0.24,,0.0,0.1417423784732818,processed_ATL10-02_20240122202555_05352201_006_01.h5,0.94,Combined_25km_jan24_gt3r.csv
-72.25034707530084,-25.37441862157276,24.0,0.08,0.7545589685440064,1.7878779501188546,0.1599749326705932,processed_ATL10-02_20240122202555_05352201_006_01.h5,0.36,Combined_25km_jan24_gt3r.csv
-73.37573482653015,-24.840937177743434,15.0,0.09,,0.0,0.025514518842101,processed_ATL10-02_20240122202555_05352201_006_01.h5,0.39,Combined_25km_jan24_gt3r.csv
-73.133201872985,-24.9608667912156,24.0,0.06,0.7567040324211121,0.2848254051059484,0.0643588006496429,processed_ATL10-02_20240122202555_05352201_006_01.h5,0.28,Combined_25km_jan24_gt3r.csv
-72.9492488739547,-25.04997944101253,18.0,0.07,0.7320782542228699,0.1992493712653716,0.0909210443496704,processed_ATL10-02_20240122202555_05352201_006_01.h5,0.32,Combined_25km_jan24_gt3r.csv
-72.7615109156091,-25.13930133660328,9.0,0.16,0.882173478603363,14.548067996899286,0.2642911970615387,processed_ATL10-02_20240122202555_05352201_006_01.h5,0.65,Combined_25km_jan24_gt3r.csv
-72.43546982282646,-25.29055649701849,9.0,0.24,,0.0,0.1417423784732818,processed_ATL10-02_20240122202555_05352201_006_01.h5,0.94,Combined_25km_jan24_gt3r.csv
-72.25034707530084,-25.37441862157276,24.0,0.08,0.7545589685440064,1.7878779501188546,0.1599749326705932,processed_ATL10-02_20240122202555_05352201_006_01.h5,0.36,Combined_25km_jan24_gt3r.csv
-75.6173850343025,-41.48108352582775,27.0,0.31,1.0776362352901034,7.303555164900091,0.2488759309053421,processed_ATL10-02_20240123213433_05512201_006_01.h5,1.19,Combined_25km_jan24_gt3r.csv
-75.39175110260832,-41.62435742863258,24.0,0.37,1.1415201351046562,4.232961963862181,0.254006415605545,processed_ATL10-02_20240123213433_05512201_006_01.h5,1.41,Combined_25km_jan24_gt3r.csv
-75.16607478034716,-41.76395658334247,27.0,0.3,0.9800616875290872,2.396482909615669,0.2138275504112243,processed_ATL10-02_20240123213433_05512201_006_01.h5,1.15,Combined_25km_jan24_gt3r.csv
-74.94035053744398,-41.90013782727454,24.0,0.26,0.9773503839969636,3.294159064535052,0.2055955231189727,processed_ATL10-02_20240123213433_05512201_006_01.h5,1.01,Combined_25km_jan24_gt3r.csv
-74.81774080275561,-41.972766287487616,6.0,0.21,,0.0,0.1100258082151413,processed_ATL10-02_20240123213433_05512201_006_01.h5,0.83,Combined_25km_jan24_gt3r.csv
-73.54466943075992,-42.66885339063413,15.0,0.22,0.6492497324943542,0.2489244192838668,0.1090139895677566,processed_ATL10-02_20240123213433_05512201_006_01.h5,0.86,Combined_25km_jan24_gt3r.csv
-75.6173850343025,-41.48108352582775,27.0,0.31,1.0776362352901034,7.303555164900091,0.2488759309053421,processed_ATL10-02_20240123213433_05512201_006_01.h5,1.19,Combined_25km_jan24_gt3r.csv
-75.39175110260832,-41.62435742863258,24.0,0.37,1.1415201351046562,4.232961963862181,0.254006415605545,processed_ATL10-02_20240123213433_05512201_006_01.h5,1.41,Combined_25km_jan24_gt3r.csv
-75.16607478034716,-41.76395658334247,27.0,0.3,0.9800616875290872,2.396482909615669,0.2138275504112243,processed_ATL10-02_20240123213433_05512201_006_01.h5,1.15,Combined_25km_jan24_gt3r.csv
-74.94035053744398,-41.90013782727454,24.0,0.26,0.9773503839969636,3.294159064535052,0.2055955231189727,processed_ATL10-02_20240123213433_05512201_006_01.h5,1.01,Combined_25km_jan24_gt3r.csv
-74.81774080275561,-41.972766287487616,6.0,0.21,,0.0,0.1100258082151413,processed_ATL10-02_20240123213433_05512201_006_01.h5,0.83,Combined_25km_jan24_gt3r.csv
-73.54466943075992,-42.66885339063413,15.0,0.22,0.6492497324943542,0.2489244192838668,0.1090139895677566,processed_ATL10-02_20240123213433_05512201_006_01.h5,0.86,Combined_25km_jan24_gt3r.csv
-77.23977478259116,-41.93798034632378,27.0,0.45,1.264708936214447,16.428205909000503,0.3575610518455505,processed_ATL10-02_20240124083434_05582201_006_01.h5,1.7,Combined_25km_jan24_gt3r.csv
-77.00149958157363,-41.75153672427692,27.0,0.23,1.0293898185094197,12.02955065915982,0.278556764125824,processed_ATL10-02_20240124083434_05582201_006_01.h5,0.9,Combined_25km_jan24_gt3r.csv
-76.81610245065286,-41.610501928226974,15.0,0.2,0.9780707120895386,9.63243793696165,0.2619029879570007,processed_ATL10-02_20240124083434_05582201_006_01.h5,0.79,Combined_25km_jan24_gt3r.csv
-77.23977478259116,-41.93798034632378,27.0,0.45,1.264708936214447,16.428205909000503,0.3575610518455505,processed_ATL10-02_20240124083434_05582201_006_01.h5,1.7,Combined_25km_jan24_gt3r.csv
-77.00149958157363,-41.75153672427692,27.0,0.23,1.0293898185094197,12.02955065915982,0.278556764125824,processed_ATL10-02_20240124083434_05582201_006_01.h5,0.9,Combined_25km_jan24_gt3r.csv
-76.81610245065286,-41.610501928226974,15.0,0.2,0.9780707120895386,9.63243793696165,0.2619029879570007,processed_ATL10-02_20240124083434_05582201_006_01.h5,0.79,Combined_25km_jan24_gt3r.csv
-77.05588173213313,-34.75059836752708,27.0,0.03,0.916468620300293,13.62624953293966,0.282975971698761,processed_ATL10-02_20240124210853_05662201_006_01.h5,0.18,Combined_25km_jan24_gt3r.csv
-76.8175489099632,-34.933101749476336,27.0,0.1,0.853114515542984,11.892327293753624,0.281103253364563,processed_ATL10-02_20240124210853_05662201_006_01.h5,0.43,Combined_25km_jan24_gt3r.csv
-76.59236645096456,-35.10012082464755,24.0,0.15,0.7533584535121918,2.07655418489594,0.1754528582096099,processed_ATL10-02_20240124210853_05662201_006_01.h5,0.61,Combined_25km_jan24_gt3r.csv
-76.3670828749906,-35.262132003031404,27.0,0.23,1.0366860287530082,5.82543153108822,0.2169788479804992,processed_ATL10-02_20240124210853_05662201_006_01.h5,0.9,Combined_25km_jan24_gt3r.csv
-76.14913288155024,-35.41445258704047,21.0,0.34,1.0781395435333252,3.92937854464565,0.2285554260015487,processed_ATL10-02_20240124210853_05662201_006_01.h5,1.3,Combined_25km_jan24_gt3r.csv
-75.929543374068,-35.56368195069058,24.0,0.16,0.8939797282218933,10.706303562619723,0.2388558387756347,processed_ATL10-02_20240124210853_05662201_006_01.h5,0.65,Combined_25km_jan24_gt3r.csv
-75.70402721898101,-35.7127422940174,27.0,0.2,0.8531028926372528,2.5698560678089657,0.1814171969890594,processed_ATL10-02_20240124210853_05662201_006_01.h5,0.79,Combined_25km_jan24_gt3r.csv
-75.47355356330183,-35.86080397746845,24.0,0.21,0.8993869026501974,2.177470247261226,0.1654713898897171,processed_ATL10-02_20240124210853_05662201_006_01.h5,0.83,Combined_25km_jan24_gt3r.csv
-75.23952634941291,-36.00669896567563,24.0,0.17,0.7315289576848348,0.4481510317418724,0.1401110589504242,processed_ATL10-02_20240124210853_05662201_006_01.h5,0.68,Combined_25km_jan24_gt3r.csv
-77.05588173213313,-34.75059836752708,27.0,0.03,0.916468620300293,13.62624953293966,0.282975971698761,processed_ATL10-02_20240124210853_05662201_006_01.h5,0.18,Combined_25km_jan24_gt3r.csv
-76.8175489099632,-34.933101749476336,27.0,0.1,0.853114515542984,11.892327293753624,0.281103253364563,processed_ATL10-02_20240124210853_05662201_006_01.h5,0.43,Combined_25km_jan24_gt3r.csv
